"PathwayID","GeneID","Symbol","Description"
"hsa04750","5500","PPP1CB","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5501","PPP1CC","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","55515","ASIC4","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5566","PRKACA","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5567","PRKACB","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5568","PRKACG","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5578","PRKCA","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5579","PRKCB","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5580","PRKCD","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5581","PRKCE","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5582","PRKCG","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5583","PRKCH","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5588","PRKCQ","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5599","MAPK8","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5600","MAPK11","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5601","MAPK9","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5602","MAPK10","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5603","MAPK13","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5606","MAP2K3","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5608","MAP2K6","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5732","PTGER2","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","5734","PTGER4","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","59341","TRPV4","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","623","BDKRB1","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","624","BDKRB2","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","6300","MAPK12","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","6714","SRC","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","7442","TRPV1","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","79054","TRPM8","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","801","CALM1","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","805","CALM2","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","808","CALM3","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","810","CALML3","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","815","CAMK2A","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","816","CAMK2B","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","817","CAMK2D","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","818","CAMK2G","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","8398","PLA2G6","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","8503","PIK3R3","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","8605","PLA2G4C","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","8681","JMJD7-PLA2G4B","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","8989","TRPA1","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","91860","CALML4","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04750","9311","ASIC3","Inflammatory mediator regulation of TRP channels - Homo sapiens (human)"
"hsa04810","10000","AKT3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10092","ARPC5","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10093","ARPC4","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10094","ARPC3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10095","ARPC1B","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10096","ACTR3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10097","ACTR2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10109","ARPC2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10152","ABI2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10163","WASF2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10297","APC2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10298","PAK4","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","103910","MYL12B","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10398","MYL9","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10451","VAV3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10458","BAIAP2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10552","ARPC1A","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10627","MYL12A","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10672","GNA13","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","106821730","BUB1B-PAK6","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1072","CFL1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1073","CFL2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10787","NCKAP1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","10788","IQGAP2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","110117499","P3R3URF-PIK3R3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1128","CHRM1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1129","CHRM2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1131","CHRM3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1132","CHRM4","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1133","CHRM5","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","128239","IQGAP3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1398","CRK","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1399","CRKL","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1729","DIAPH1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1730","DIAPH2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1793","DOCK1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1902","LPAR1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1950","EGF","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","1956","EGFR","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","200576","PIKFYVE","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","207","AKT1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","208","AKT2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2147","F2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2149","F2R","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","221178","SPATA13","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2245","FGD1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2246","FGF1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2247","FGF2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2248","FGF3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2249","FGF4","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2250","FGF5","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2251","FGF6","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2252","FGF7","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2253","FGF8","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2254","FGF9","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2255","FGF10","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2260","FGFR1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2261","FGFR3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2263","FGFR2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2264","FGFR4","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","22800","RRAS2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","22801","ITGA11","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","22808","MRAS","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","23191","CYFIP1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2335","FN1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","23365","ARHGEF12","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","23396","PIP5K1C","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","26281","FGF20","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","26291","FGF21","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","26999","CYFIP2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","27006","FGF22","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2768","GNA12","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2846","LPAR4","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","28964","GIT1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","28984","RGCC","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2909","ARHGAP35","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","2934","GSN","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","29895","MYL11","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3071","NCKAP1L","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","324","APC","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3265","HRAS","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","340156","MYLK4","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","345456","PFN3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3630","INS","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3645","INSRR","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3655","ITGA6","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3672","ITGA1","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3673","ITGA2","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3674","ITGA2B","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3675","ITGA3","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3676","ITGA4","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3678","ITGA5","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3679","ITGA7","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3680","ITGA9","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3681","ITGAD","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3682","ITGAE","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3683","ITGAL","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3684","ITGAM","Regulation of actin cytoskeleton - Homo sapiens (human)"
"hsa04810","3685","ITGAV","Regulation of actin cytoskeleton - Homo sapiens (human)"
